year,month,title,artist,lyrics
2014,7,君に出会えたから,miwa,"青空のように広がってく想い
流れる雲のように どこまでも自由でいたい
きっと僕らは 何も手にしてないけど
つないだ手 夢生まれ
ぎゅっと握りしめる
君に出会えたから 君といられたから
一番熱い夏 始まりそうな予感
一瞬のキラメキ 永遠じゃないからこそ
忘れないよ
きのう一日 まるで一週間
見るもの全部輝く魔法 まだ解けないでね
いつか今日のこと 思い出す日が来るなら
少しだけ 踏み出して
特別な日にしたいよ
君に出会えたから 君といられたから
新しい自分 見つけられた季節
一瞬のトキメキ 永遠に変えたいから
走りだすよ
今ならなんだって出来る 今ならなんだって言えそう
まだ帰りたくないよ
同じ時 同じ場所で こうして過ごせる奇跡
揺らす大地 通わす気持ち
太陽のようでいたいよ
夏が楽しすぎて 時が短すぎて
君が近かった 日差し照らすほどに
まだ終わらないように まだ終わらせないように
追いかける
君に出会えたから 君といられたから
一番熱い夏 始まりそうな予感
一瞬のキラメキ 永遠じゃないからこそ
忘れないよ"
2014,7,The World is ours!,ナオト・インティライミ,
2014,10,控えめI love you!,HKT48,
2014,10,心のプラカード,AKB48,"こっち向いて
一瞬だけ
僕の存在に
気づいてよ
こっち向いて
5秒でいい
近くにいる
僕を見て
だけどホントは
目と目 合っても
あたふたするだけ
何も言えない
心のプラカード
君が見てくれたら
僕の気持ちが
わかるのに…
「あなたが好きです」と
そう書いておけたら
ドキドキしても
汗をかいても
告白できる
ギブ・ミー・ア・チャンス
一回だけ
一人祈って
待ってるんだ
ギブ・ミー・ア・チャンス
偶然でいい
僕の方を
振り向いて
勇気を出して
声を掛けるんだ
みんなは言うけど
それができない
心のプラカード
口から手を入れて
胸のつかえを
取り出そう
「あなたが好きです」と
伝えられただけで
返事なくても
困った顔でも
Happyになれる
人は誰でも
胸のどこかに
大事な言葉を
しまっているんだ
心のプラカード
君が見てくれたら
僕の気持ちが
わかるのに…
「あなたが好きです」と
そう書いておけたら
ドキドキしても
汗をかいても
告白できる
心のプラカード
ねえ 出してみようよ
思ってること
正直に…
口で言えないなら
書いておけばいいんだ
伝えたいこと
話したいこと
気づいてプラカード"
2014,10,BE HERO,風男塾,
2014,10,ルード★それでも僕は結婚する,マジック!,
2014,10,ラストシーン,JUJU,"なぐさめの台詞なら 今はまだ欲しくない
あなたのその声に 似合う言葉ではないから
「これで終わりにしてよ」 切りだしたのは私
きらめいてる想い出 錆びてゆくまえに
「あきらめるには早い」 あなたはそう言うけど
やり直せないことは わかっているはずよ
ふたつの現実(リアル) ひとつの真実
こんな場面 出遭う予感がしていた
なぐさめの台詞なら 今はまだ欲しくない
あなたのその声に 似合う言葉ではないから
さよならもいらないわ どこかへ消えてほしいだけ
これがラストシーン あなたと私にふさわしい 最後
完璧なひとじゃない 弱いところもあった
だけど好きになってた だから好きだった
あなたに出逢えたこと 悔やんだりはしないわ
ただ愛し方だけが 間違っていたの
ひろい世界の片隅でふたり
もうひとつの世界をつくり こわした
かなしみの台詞なら 私は言いたくない
ふたりのこの愛に 似合う言葉ではないから
灯りは消したままで 音楽はかけたままで
ここから出ていって 私が窓辺で寝ているうちに
不確かなものばかり かき集め暮らすより
心をふるわせて生きたい
なぐさめの台詞なんて いつだって欲しくない
あなたのその声に 似合う言葉ではないから
さよならもいらないわ どこかへ消えてほしいだけ
古い映画のように あてのない旅のように
これがラストシーン あなたと私にふさわしい 最後"
2014,10,ウソツキ,WHITE JAM,"そのウソツキな目が　優しく笑うから　僕はバカを演じるよ
好きだよ　好きだよ　好きだよ　でも
僕の交わしたジョークに貴方が笑う　嬉し過ぎて幸せなフリをした
あともう少し　うまくやれば　このウソは本当になるのかな
百個のやな事が押し寄せた今日　帳消しにした貴方のたった一言
ウソやフィクション　その強がりさえ　僕への処方箋かな？
口癖の『大丈夫』も　辛くなった時の合図でしょ
だから僕と貴方はあいこでしょ　ただ　答えを知りたくはない
そのウソツキな目が　優しく笑うから　僕はバカを演じるよ
どれだけ卑怯だって　嘆いたってどうせ　全部許せちゃうんだよ
好きだよ　好きだよ　好きだよ　でも
悲しい歌流れ出すRadio　思わずチャンネル変えたCar stereo
貴方は全て見透かしたかのように　笑うピノキオ　嘘に願いを
こうして笑い合えてるよ　諦めた過去も嘘にしたLove song
そんなフィクション信じたくなりそう？
いつか今日の嘘もドラマになりそう
次はこんなシーンにしようか？　That's what I wanna know
本音が台本
次はどんなシーンにしようか？　Just how you want it
もうセリフ忘れそう？
とってつけりゃいい　信じる理由なんてその笑顔だけで十分
Lady　最後はどんなシーンにしよう　さぁ答えを見に行こう
そのウソツキな目が　優しく笑うから　僕はバカを演じるよ
どれだけ卑怯だって　嘆いたってどうせ　全部許せちゃうんだよ
好きだよ　好きだよ　好きだよ　でも
貴方に欲しいもの聞かれたとき　あれこれと色んなもの並べてたアノ頃
だけど本当に欲しいものなら　気付かないでいただけで
既に手にしてたんだね　好きだよ
そのウソツキな目が　優しく笑うから　僕はバカを演じるよ
どれだけ卑怯だって　嘆いたってどうせ　全部許せちゃうんだよ
好きだよ　好きだよ　好きだよ　でも"
2014,10,Darling,西野カナ,
2014,10,東京VICTORY,サザンオールスターズ,"Wow…
時を駆けるよ　Time goes round
変わりゆく　My hometown
彗星(ほし)が流れるように
夢の未来へ　Space goes round
友よ　Forever young
みんな頑張って
それ行け　Get the chance!!
果てしない空と
海の青さに
胸が騒ぐ
幸せ求めて
人は出逢い
愛を交わす
こんな争い事や
不安に満ちた世の中だけど
時を駆けるよ　Time goes round
麗し　My hometown
恋の花咲く都
回る　回るよ　Space goes round
明日への　Winning run
風になりたくて
翔び立て　One more chance!!
私を抱きしめ
守ってくれた
人はもういない
希望の灯火(ともしび)
それは金色(きん)に光る
一番星
どうせ生まれたからにゃ
生命(いのち)の限り旅を続けよう
時を駆けるよ　Time goes round
変わりゆく　My hometown
川の流れのように
ビルの街にも　Rising sun
勝利の　Final countdown
自分を追い越して
それ行け　Get the chance!!
Wow…
時が止まったままの
あの日の　My hometown
二度と戻れぬ故郷
夢の未来へ　Space goes round
友よ　Forever young
みんな頑張って
TOKYO, The world is one!!
We got the victory."
2014,10,Highschool love,E-girls,
2014,10,ミダレテミナ,2PM,"ちょっとおかしいんじゃない？
気がつけば Friday Night
鳴り止まぬ電話　眠れない Twelve Midnight
ちょっとおかしいんじゃない？
ここからが High Time
エントランス溢れ　舗道まで See that sexy lady
香りに誘われ　近づいて　視線不埒な (崩壊寸前)
耳元響く声　本気になりそう　もう会えなくても… ha ha
乱れてみな
今夜すべて忘れて
騒ぎな
理性なんて脱ぎ捨てたい
ふれてたい
夜明けまで (Crazy)
Go crazy (Go crazy) ×2
Go crazy
熱くなれ (Crazy)
Go crazy (Go crazy) ×2
Go crazy
ちょっとおかしいんじゃない？
まだ帰りたくない？
After Party はどこ？ それぞれが聞き分けない
夜は終わりじゃない　まだ繋がってたい
Music 止まらない　踊ってたい
It's still Party Time
気取ったヤツは　スルーでいいから
みんな勝手に Party in the club
抑えてる意識解放
今だけの君が見たい
後悔しても (What)
たちまち Movin' on (on)
駆け抜けろ Noday but today
乱れてみな
今夜すべて忘れて
騒ぎな
理性なんて脱ぎ捨てたい
ふれてたい
夜明けまで (Crazy)
Go crazy (Go crazy) ×2
Go crazy
熱くなれ (Crazy)
Go crazy (Go crazy) ×2
Go crazy
飛び交う光
みんなひとつに
君と鼓動　重ね Going crazy baby
clap ya hands everybody
er'body gettin all crazy
clap ya hands everybody
er'body gettin all crazy
clap ya hands everybody
er'body gettin all crazy
clap ya hands everybody
er'body gettin all crazy
もっと　乱れてみな
今夜すべて忘れて
騒ぎな
理性なんて脱ぎ捨てたい
ふれてたい
夜明けまで (Crazy)
Go crazy (Go crazy) ×2
Go crazy
熱くなれ (Crazy)
Go crazy (Go crazy) ×2
Go crazy"
